golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
48325,ESPORTSTMNT01_3336224,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: herald,RED: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_top,RED: first_tower_bot,BLUE: third_tower_top,BLUE: first_tower_mid,RED: second_tower_bot,BLUE: inhibitor_top,BLUE: second_tower_mid,RED: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,6.0,3,0.0,4.5,5,0.6,12.6,1,1.0,13,7,0.71,5.64,6,0.67,1.88,1,0.0,2.5,2,1.0,24.0,4,0.5,3.3,2,0.5,3.75,1
48326,ESPORTSTMNT01_3338151,RED: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: dragon,RED: first_tower_mid,RED: herald,RED: first_tower_top,RED: dragon,RED: baron,BLUE: first_tower_bot,BLUE: first_tower_top,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: baron,RED: inhibitor_mid,RED: inhibitor_bot,RED: nexus_tower,BLUE: dragon,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,5,0.6,3.1,1,1.0,4.25,2,0.5,20.0,4,0.5,3.3,0,0,0,0,0,0,1,0.0,4.0,2,0.5,23.0,3,0.33,9.5,1,0.0,6.0,0
48327,ESPORTSTMNT01_3338173,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: dragon,BLUE: second_tower_mid,RED: first_tower_top,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.6,3.1,9,0.44,3.76,1,0.0,3.67,5,0.6,11.0,5,0.6,17.0,2,0.5,24,1,0.0,4.0,0,0,0,1,1.0,13.0,1,1.0,7.5,1
48328,ESPORTSTMNT01_3336270,RED: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_mid,RED: first_tower_top,BLUE: dragon,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1.0,1.33,0,0,0,1,1.0,13,7,0.71,5.64,0,0,0,1,0.0,0.0,0,0,0,1,0.0,0.67,2,0.5,3.75,0
48329,ESPORTSTMNT01_3338205,RED: dragon,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: herald,BLUE: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,RED: baron,RED: dragon,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,6.0,3,0.0,4.5,1,1.0,11.0,1,1.0,13.0,1,1.0,7.5,0,0,0,9,0.44,3.76,1,0.0,3.67,4,0.5,3.3,0,0,0,0
48330,ESPORTSTMNT01_3336544,RED: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: baron,RED: second_tower_mid,RED: dragon,RED: third_tower_mid,RED: second_tower_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,6,0.67,3.64,4,0.5,9.83,0,0,0,7,0.57,4.69,7,0.57,4.41,7,0.71,2.86,3,0.33,1.29,2,0.5,10.67,2,0.5,5.0,1,0.0,5.67,0
48331,ESPORTSTMNT01_3336575,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: second_tower_bot,RED: dragon,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,5.0,4,0.5,9.83,0,0,0,4,1.0,13.5,2,1.0,9.25,1,1.0,1.67,3,0.33,1.29,2,0.5,10.67,2,0.5,5.0,0,0,0,0
48332,ESPORTSTMNT01_3338486,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_top,RED: dragon,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: first_tower_mid,BLUE: baron,BLUE: nexus_tower,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_mid,BLUE: third_tower_bot,BLUE: baron,RED: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: inhibitor_top,BLUE: nexus,,,,,,,,,,,,,,,,1,1.0,8.0,2,1.0,4.67,0,0,0,2,0.5,12.5,0,0,0,2,0.0,4.0,6,0.33,6.5,1,0.0,1.0,5,0.4,5.0,2,0.5,6.17,1
48333,ESPORTSTMNT01_3338510,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,1,1.0,8.0,2,1.0,4.67,0,0,0,7,0.57,4.69,7,0.57,4.41,2,0.0,4.0,6,0.33,6.5,1,0.0,1.0,5,0.4,5.0,2,0.5,6.17,1
48334,ESPORTSTMNT01_3337518,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: elder_dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,8.0,4,0.5,9.83,0,0,0,7,0.57,4.69,7,0.57,4.41,2,0.0,4.0,8,0.5,4.43,1,0.0,1.0,5,0.4,5.0,2,0.5,6.17,1
52453,ESPORTSTMNT01_3403451,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,5.5,1,1.0,11,0,0,0,16,0.38,6.43,0,0,0,0,0,0,2,1.0,2.78,2,0.0,0.75,1,0.0,2.33,2,1.0,1.5,1
52454,ESPORTSTMNT01_3401503,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_mid,RED: second_tower_bot,RED: baron,RED: second_tower_mid,RED: second_tower_top,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: baron,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0.2,2.24,0,0,0,10,0.5,2.34,14,0.71,1.11,0,0,0,0,0,0,0,0,0,3,0.33,3.5,7,0.57,3.71,0
48375,ESPORTSTMNT01_3338344,BLUE: dragon,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: baron,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,RED: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,4,0.5,7.5,6,0.5,3.05,0,0,0,4,0.75,3.22,3,0.67,3.5,3,0.33,4.17,3,0.67,11.33,1,0.0,2.0,6,0.67,15.5,2,1.0,10.33,1
48376,ESPORTSTMNT01_3336443,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: baron,RED: second_tower_bot,RED: second_tower_mid,RED: dragon,RED: second_tower_top,RED: baron,RED: third_tower_top,RED: third_tower_mid,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,3.67,4,0.5,3.2,2,0.5,9.0,6,0.67,15.5,2,1.0,10.33,4,0.5,7.5,6,0.5,3.05,1,1.0,9,4,0.75,3.22,1,1.0,9.0,0
48377,ESPORTSTMNT01_3337340,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: herald,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,RED: first_tower_bot,RED: dragon,RED: first_tower_top,RED: baron,RED: second_tower_mid,BLUE: dragon,RED: second_tower_bot,BLUE: baron,RED: second_tower_top,RED: dragon,RED: baron,BLUE: first_tower_mid,RED: elder_dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,5,0.8,3.45,6,0.5,5.36,1,1.0,4.25,1,1.0,2.67,1,0.0,2.67,0,0,0,1,1.0,0.75,2,0.0,3.57,0,0,0,1,1.0,4.0,0
48413,ESPORTSTMNT01_3339112,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,RED: baron,BLUE: second_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: second_tower_top,BLUE: baron,RED: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,0,0,0,6,0.17,4.93,1,1.0,1.4,0,0,0,1,0.0,14,8,0.62,3.93,0,0,0,2,0.5,3.43,1,1.0,2.0,6,0.5,7.0,1
48414,ESPORTSTMNT01_3340043,RED: first_blood,RED: dragon,RED: herald,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,BLUE: baron,RED: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,1.54,2,1.0,2.6,3,0.67,9.0,3,0.33,11.0,6,0.5,7.0,0,0,0,2,1.0,2.0,2,1.0,6.0,0,0,0,2,0.0,6.33,1
48415,ESPORTSTMNT01_3340046,BLUE: dragon,RED: herald,BLUE: first_blood,RED: first_tower_bot,BLUE: dragon,BLUE: herald,RED: first_tower_top,RED: first_tower_mid,BLUE: dragon,RED: second_tower_top,BLUE: first_tower_mid,RED: baron,BLUE: dragon,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: elder_dragon,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,1,1.0,5.0,3,0.67,1.87,5,0.2,5.33,2,0.0,3.0,1,0.0,1.67,0,0,0,1,1.0,2.67,0,0,0,4,0.75,5.43,6,0.5,7.0,1
48416,ESPORTSTMNT01_3339136,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_mid,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: baron,RED: dragon,RED: second_tower_mid,RED: second_tower_top,BLUE: second_tower_mid,BLUE: second_tower_top,RED: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_top,RED: nexus_tower,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,4,0.5,6.5,0,0,0,2,0.5,7.0,1,0.0,2.33,1,0.0,7.0,1,0.0,1.0,2,0.5,5.5,2,0.5,6.33,5,0.6,5.12,5,0.6,3.44,0
48417,ESPORTSTMNT01_3339153,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_mid,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,RED: first_tower_top,RED: first_tower_bot,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_bot,RED: inhibitor_mid,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,2,1.0,5.6,1,0.0,2.0,6,0.67,6.2,4,0.75,5.22,1,1.0,2.5,11,0.45,5.08,0,0,0,2,0.5,13.0,5,0.6,4.36,0
48418,ESPORTSTMNT01_3341050,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_top,RED: first_tower_bot,RED: second_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,RED: third_tower_bot,RED: baron,BLUE: first_tower_mid,RED: second_tower_mid,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: baron,BLUE: dragon,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,3,0.0,9.33,11,0.45,5.08,0,0,0,2,0.5,13.0,2,0.0,4.75,1,0.0,0.0,2,1.0,3.17,3,0.33,5.2,6,0.67,6.2,5,0.6,3.44,1
48419,ESPORTSTMNT01_3336956,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_blood,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: baron,BLUE: first_tower_mid,BLUE: second_tower_top,RED: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus,,,,,,,,,,,,,,,,,1,1.0,0.5,5,0.6,3.31,0,0,0,4,1.0,10.33,0,0,0,3,0.67,2.38,0,0,0,1,1.0,3.0,1,1.0,5.0,3,0.33,2.22,1
48420,ESPORTSTMNT01_3338904,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_mid,RED: dragon,RED: baron,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: second_tower_top,RED: second_tower_bot,BLUE: second_tower_top,RED: third_tower_bot,BLUE: third_tower_top,RED: inhibitor_bot,BLUE: inhibitor_top,BLUE: second_tower_bot,RED: baron,RED: nexus_tower,RED: nexus_tower,BLUE: elder_dragon,BLUE: second_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,0,0,0,0,0,0,1,0.0,2.67,6,0.5,5.0,5,0.4,6.56,1,1.0,0.5,5,0.6,4.91,0,0,0,1,1.0,0.75,0,0,0,1
48421,ESPORTSTMNT01_3336977,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_top,BLUE: first_tower_mid,RED: dragon,BLUE: baron,BLUE: second_tower_mid,RED: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: dragon,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: baron,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,4.25,5,0.6,3.31,0,0,0,1,1.0,0.75,2,0.0,2.67,4,0.25,2.71,5,0.6,4.9,1,1.0,3.0,2,0.5,5.67,0,0,0,1
48422,ESPORTSTMNT01_3338918,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,RED: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: baron,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_bot,BLUE: second_tower_top,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.5,4.25,5,0.6,3.31,1,0.0,5.67,1,1.0,0.75,2,0.0,2.67,4,0.25,2.71,5,0.6,4.9,3,0.33,2.5,2,1.0,7.5,0,0,0,0
48423,ESPORTSTMNT01_3337903,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,RED: herald,RED: dragon,RED: first_tower_top,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,BLUE: first_tower_top,RED: second_tower_mid,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,5,0.6,3.31,0,0,0,1,1.0,0.75,1,1.0,2.2,1,0.0,13.0,5,0.6,4.9,0,0,0,0,0,0,5,1.0,6.22,0
48424,ESPORTSTMNT01_3339169,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: baron,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: first_tower_bot,RED: second_tower_bot,BLUE: second_tower_bot,RED: second_tower_mid,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: dragon,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: nexus,,,,,,,,,,,,,,,,,,1,1.0,6.0,3,0.67,2.3,3,1.0,8.5,6,0.83,6.3,4,0.5,4.5,0,0,0,5,0.8,4.92,2,1.0,25,5,0.8,7.25,7,0.71,5.87,1
48425,ESPORTSTMNT01_3339186,BLUE: dragon,BLUE: first_blood,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0.8,4.92,2,1.0,25,5,0.8,7.25,7,0.71,5.87,4,0.25,4.38,3,0.67,2.3,3,1.0,8.5,1,1.0,21.0,4,0.5,4.5,1
48426,ESPORTSTMNT01_3341080,RED: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,BLUE: second_tower_top,RED: second_tower_bot,BLUE: dragon,BLUE: first_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,4,0.25,4.38,3,0.67,2.3,2,0.5,16.0,3,0.67,4.86,3,0.67,4.5,0,0,0,0,0,0,2,1.0,25,5,0.8,7.25,7,0.71,5.87,0
48427,ESPORTSTMNT01_3340115,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: first_tower_mid,BLUE: dragon,RED: baron,RED: first_tower_bot,RED: second_tower_bot,RED: dragon,RED: second_tower_mid,RED: baron,BLUE: dragon,RED: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_top,RED: baron,BLUE: elder_dragon,BLUE: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,4,0.25,4.38,3,0.67,2.3,0,0,0,3,0.67,33.0,3,0.67,6.17,0,0,0,8,0.5,4.75,5,0.4,5.0,5,0.6,4.0,0,0,0,0
48429,ESPORTSTMNT06_2776133,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: dragon,RED: second_tower_bot,RED: first_tower_top,BLUE: first_tower_bot,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,BLUE: first_tower_top,BLUE: dragon,RED: baron,RED: second_tower_top,RED: inhibitor_bot,RED: third_tower_top,RED: inhibitor_top,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: third_tower_mid,RED: dragon,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,2,0.5,1.6,8,0.5,3.29,0,0,0,1,1.0,1.5,2,0.5,5.0,11,0.73,2.96,3,1.0,7.8,3,1.0,13.33,6,0.33,2.0,0,0,0,0
48435,ESPORTSTMNT05_3221222,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_bot,BLUE: second_tower_mid,RED: dragon,BLUE: third_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,3.17,6,0.83,2.24,0,0,0,4,0.75,6.25,2,1.0,3.57,3,0.33,3.91,1,0.0,12.0,0,0,0,4,0.5,2.5,0,0,0,1
48436,ESPORTSTMNT05_3220228,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,RED: herald,RED: second_tower_top,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: dragon,RED: second_tower_mid,RED: baron,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0.67,5.11,2,0.5,3.0,1,1.0,0.33,1,0.0,1.75,1,1.0,16,5,0.4,2.79,0,0,0,4,0.5,2.5,7,0.57,3.36,0
48437,ESPORTSTMNT05_3222225,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_mid,RED: first_tower_bot,RED: first_tower_top,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: baron,RED: dragon,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,0.83,2.24,2,0.5,3.14,5,0.6,11.17,5,0.6,5.62,0,0,0,1,0.0,12.0,0,0,0,4,0.5,2.5,7,0.57,3.36,1
48438,ESPORTSTMNT05_3221203,BLUE: first_blood,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,BLUE: baron,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: baron,RED: dragon,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: inhibitor_top,BLUE: nexus,,,,,,,,,,,,,,,,,,,1,1.0,1.75,2,0.5,2.17,1,1.0,2.33,3,0.67,9.67,3,0.67,4.33,7,0.71,2.46,0,0,0,1,0.0,1.14,5,0.8,4.73,4,1.0,3.85,1
